time,gt_x,gt_y,gt_theta
1747606944.2149234,3.0000000224437695,-0.7802726747893058,1.5707955076984845
1747606944.2238755,3.000000022982522,-0.7802726628074111,1.57079672016829
1747606944.2340755,3.000000022496701,-0.7802726746016805,1.5707955079062874
1747606944.2452497,3.0000000230354535,-0.7802726626197857,1.5707967203760929
1747606944.2549849,3.0000000225496324,-0.780272674414055,1.5707955081140905
1747606944.261662,3.000000023088385,-0.7802726624321603,1.570796720583896
1747606944.2732303,3.000000022602564,-0.7802726742264299,1.5707955083218936
1747606944.283818,3.000000023141317,-0.7802726622445351,1.5707967207916989
1747606944.2993853,3.0000000226554957,-0.7802726740388044,1.570795508529697
1747606944.3036244,3.0000000231942483,-0.7802726620569096,1.5707967209995017
1747606944.3127255,3.000000022708427,-0.780272673851179,1.5707955087375005
1747606944.3236442,3.0000000232471797,-0.7802726618692841,1.570796721207305
1747606944.3330555,3.0000000227613586,-0.7802726736635534,1.570795508945303
1747606944.3433857,3.0000000233001116,-0.7802726616816585,1.5707967214151077
1747606944.3563285,3.0000000228142905,-0.780272673475928,1.570795509153106
1747606944.3644857,3.000000023353043,-0.7802726614940332,1.5707967216229106
1747606944.3716173,3.000000022867222,-0.7802726732883024,1.5707955093609094
1747606944.3814394,3.0000000234059745,-0.7802726613064075,1.570796721830714
1747606944.3916056,3.0000000229201533,-0.7802726731006767,1.5707955095687118
1747606944.4019732,3.000000023458906,-0.7802726611187819,1.5707967220385166
1747606944.4121702,3.0000000229730848,-0.780272672913051,1.5707955097765152
1747606944.422896,3.000000023511838,-0.7802726609311563,1.5707967222463202
1747606944.4331627,3.0000000230260166,-0.7802726727254257,1.5707955099843185
1747606944.4433281,3.0000000235647692,-0.7802726607435309,1.5707967224541228
1747606944.4533553,3.000000023078948,-0.7802726725378001,1.5707955101921212
1747606944.4641051,3.0000000236177007,-0.7802726605559054,1.570796722661926
1747606944.4741886,3.0000000231318795,-0.7802726723501746,1.5707955103999245
1747606944.4847403,3.000000023670632,-0.78027266036828,1.570796722869729
1747606944.4992323,3.0000000231848114,-0.7802726721625493,1.5707955106077276
1747606944.5044553,3.000000023723564,-0.7802726601806547,1.570796723077532
1747606944.5113368,3.000000023237743,-0.7802726719749239,1.5707955108155303
1747606944.52145,3.0000000237764954,-0.7802726599930293,1.5707967232853353
1747606944.531648,3.0000000232906743,-0.7802726717872986,1.5707955110233336
1747606944.5417428,3.000000023829427,-0.7802726598054041,1.570796723493138
1747606944.5520904,3.0000000233436057,-0.780272671599673,1.5707955112311367
1747606944.5657659,3.0000000238823588,-0.7802726596177783,1.5707967237009406
1747606944.5751836,3.0000000233965376,-0.7802726714120473,1.5707955114389398
1747606944.5872436,3.00000002393529,-0.7802726594301527,1.5707967239087435
1747606944.5940325,3.000000023449469,-0.7802726712244219,1.5707955116467431
1747606944.6034396,3.0000000239882216,-0.7802726592425271,1.5707967241165468
1747606944.615107,3.0000000235024005,-0.7802726710367963,1.570795511854546
1747606944.626463,3.000000024041153,-0.7802726590549015,1.57079672432435
1747606944.634715,3.000000023555332,-0.7802726708491706,1.570795512062349
1747606944.6469839,3.000000024094085,-0.780272658867276,1.5707967245321526
1747606944.6520894,3.000000023608264,-0.7802726706615452,1.5707955122701522
1747606944.6615481,3.0000000241470164,-0.7802726586796506,1.5707967247399561
1747606944.6715996,3.0000000236611952,-0.7802726704739197,1.5707955124779553
1747606944.6818504,3.0000000241999483,-0.780272658492025,1.5707967249477588
1747606944.69737,3.000000023714128,-0.7802726702862941,1.570795512685758
1747606944.703895,3.000000024252881,-0.7802726583043998,1.5707967251555621
1747606944.7140841,3.0000000237670608,-0.7802726700986686,1.5707955128935613
1747606944.7240536,3.000000024305813,-0.7802726581167742,1.570796725363365
1747606944.7343159,3.000000023819992,-0.7802726699110433,1.5707955131013647
1747606944.7452219,3.0000000243587444,-0.7802726579291488,1.5707967255711677
1747606944.751457,3.0000000238729236,-0.7802726697234179,1.5707955133091676
1747606944.7621548,3.000000024411676,-0.7802726577415233,1.570796725778971
1747606944.7720535,3.000000023925855,-0.7802726695357923,1.5707955135169707
1747606944.7847042,3.0000000244646077,-0.7802726575538976,1.570796725986774
1747606944.7930038,3.000000023978787,-0.7802726693481669,1.5707955137247733
1747606944.8036902,3.000000024517539,-0.7802726573662725,1.5707967261945766
1747606944.8134954,3.0000000240317184,-0.7802726691605414,1.5707955139325767
1747606944.8240051,3.0000000245704705,-0.7802726571786468,1.5707967264023799
1747606944.8342068,3.00000002408465,-0.7802726689729158,1.57079551414038
1747606944.844689,3.0000000246234024,-0.7802726569910212,1.5707967266101828
1747606944.8521063,3.0000000241375817,-0.7802726687852901,1.5707955143481829
1747606944.8615997,3.000000024676334,-0.7802726568033956,1.570796726817986
1747606944.8720183,3.000000024190513,-0.7802726685976645,1.570795514555986
1747606944.881999,3.0000000247292653,-0.7802726566157699,1.5707967270257894
1747606944.8986871,3.0000000242434446,-0.7802726684100388,1.5707955147637886
1747606944.9031157,3.0000000247821967,-0.7802726564281444,1.570796727233592
1747606944.9127362,3.000000024296376,-0.7802726682224133,1.570795514971592
1747606944.924484,3.0000000248351286,-0.7802726562405188,1.570796727441395
1747606944.934395,3.000000024349308,-0.7802726680347878,1.5707955151793955
1747606944.9449675,3.00000002488806,-0.7802726560528934,1.5707967276491979
1747606944.9525356,3.0000000244022393,-0.7802726678471624,1.5707955153871986
1747606944.9629643,3.0000000249409915,-0.780272655865268,1.5707967278570012
1747606944.9759002,3.0000000244551708,-0.780272667659537,1.5707955155950013
1747606944.983983,3.000000024993923,-0.7802726556776426,1.570796728064804
1747606944.9943445,3.000000024508102,-0.7802726674719115,1.5707955158028044
1747606945.0055015,3.000000025046855,-0.7802726554900171,1.570796728272607
1747606945.0148985,3.000000024561034,-0.780272667284286,1.570795516010608
1747606945.021457,3.0000000250997862,-0.7802726553023916,1.5707967284804103
1747606945.0325718,3.0000000246139655,-0.7802726670966607,1.570795516218411
1747606945.041981,3.0000000251527177,-0.7802726551147662,1.5707967286882132
1747606945.052987,3.000000024666897,-0.7802726669090351,1.5707955164262137
1747606945.06279,3.0000000252056496,-0.7802726549271406,1.5707967288960163
1747606945.072258,3.000000024719829,-0.7802726667214094,1.5707955166340173
1747606945.0834868,3.000000025258581,-0.780272654739515,1.570796729103819
1747606945.099623,3.0000000247727603,-0.7802726665337838,1.5707955168418204
1747606945.1036327,3.0000000253115124,-0.7802726545518893,1.570796729311622
1747606945.1139069,3.0000000248256917,-0.7802726663461582,1.5707955170496235
1747606945.1247895,3.000000025364444,-0.7802726543642635,1.5707967295194252
1747606945.1349375,3.000000024878623,-0.7802726661585325,1.5707955172574264
1747606945.1452842,3.0000000254173758,-0.7802726541766382,1.5707967297272285
1747606945.1520095,3.000000024931555,-0.7802726659709069,1.5707955174652293
1747606945.1615856,3.000000025470307,-0.7802726539890126,1.5707967299350316
1747606945.171832,3.0000000249844865,-0.7802726657832816,1.5707955176730324
1747606945.1834445,3.0000000255232386,-0.7802726538013873,1.5707967301428343
1747606945.192546,3.000000025037419,-0.7802726655956562,1.570795517880836
1747606945.2026782,3.0000000255761714,-0.780272653613762,1.5707967303506378
1747606945.212841,3.0000000250903516,-0.7802726654080308,1.5707955180886386
1747606945.2236898,3.0000000256291037,-0.7802726534261365,1.570796730558441
1747606945.2336435,3.0000000251432835,-0.7802726652204053,1.570795518296442
1747606945.2448826,3.000000025682035,-0.780272653238511,1.5707967307662434
1747606945.2541041,3.000000025196215,-0.7802726650327798,1.5707955185042455
1747606945.264058,3.0000000257349666,-0.7802726530508854,1.5707967309740465
1747606945.27413,3.0000000252491463,-0.7802726648451543,1.5707955187120484
1747606945.284714,3.0000000257878985,-0.7802726528632601,1.5707967311818494
1747606945.29823,3.000000025302078,-0.7802726646575289,1.570795518919851
1747606945.3021646,3.00000002584083,-0.7802726526756346,1.5707967313896527
1747606945.3137848,3.0000000253550096,-0.7802726644699034,1.5707955191276546
1747606945.3236547,3.0000000258937614,-0.780272652488009,1.5707967315974558
1747606945.3342981,3.000000025407941,-0.7802726642822778,1.5707955193354577
1747606945.3445423,3.0000000259466932,-0.7802726523003835,1.5707967318052591
1747606945.351464,3.000000025460873,-0.780272664094652,1.570795519543261
1747606945.361413,3.0000000259996247,-0.7802726521127579,1.5707967320130618
1747606945.3714893,3.0000000255138044,-0.7802726639070264,1.5707955197510637
1747606945.3818069,3.000000026052556,-0.7802726519251323,1.5707967322208647
1747606945.3919501,3.000000025566736,-0.780272663719401,1.5707955199588668
1747606945.4024615,3.0000000261054875,-0.7802726517375068,1.570796732428668
1747606945.4127414,3.0000000256196673,-0.7802726635317756,1.5707955201666697
1747606945.4226472,3.0000000261584194,-0.7802726515498815,1.570796732636471
1747606945.4330552,3.000000025672599,-0.7802726633441501,1.5707955203744732
1747606945.443364,3.000000026211351,-0.7802726513622561,1.5707967328442733
1747606945.4535282,3.0000000257255306,-0.7802726631565247,1.5707955205822763
1747606945.464043,3.0000000262642823,-0.7802726511746306,1.570796733052077
1747606945.473936,3.000000025778462,-0.7802726629688994,1.5707955207900797
1747606945.4841244,3.0000000263172137,-0.7802726509870052,1.5707967332598802
1747606945.5008771,3.0000000258313935,-0.7802726627812739,1.5707955209978828
1747606945.5047052,3.0000000263701456,-0.7802726507993798,1.5707967334676831
1747606945.5133865,3.0000000258843253,-0.7802726625936484,1.570795521205686
1747606945.5221958,3.000000026423077,-0.7802726506117543,1.5707967336754858
1747606945.53256,3.000000025937257,-0.7802726624060228,1.5707955214134888
1747606945.5426621,3.0000000264760085,-0.7802726504241286,1.5707967338832896
1747606945.5528383,3.0000000259901882,-0.7802726622183972,1.5707955216212917
1747606945.5634716,3.0000000265289404,-0.780272650236503,1.5707967340910922
1747606945.5796034,3.00000002604312,-0.7802726620307717,1.5707955218290945
1747606945.5835457,3.000000026581872,-0.7802726500488775,1.5707967342988955
1747606945.5944302,3.0000000260960515,-0.7802726618431463,1.570795522036898
1747606945.604141,3.0000000266348033,-0.7802726498612519,1.5707967345066984
1747606945.612095,3.000000026148983,-0.7802726616555204,1.5707955222447012
1747606945.623424,3.0000000266877347,-0.7802726496736264,1.5707967347145015
1747606945.6332839,3.0000000262019144,-0.780272661467895,1.5707955224525043
1747606945.6434758,3.0000000267406666,-0.7802726494860011,1.5707967349223044
1747606945.6536176,3.0000000262548463,-0.7802726612802695,1.5707955226603079
1747606945.6640205,3.000000026793598,-0.7802726492983755,1.5707967351301078
1747606945.6761982,3.0000000263077777,-0.7802726610926439,1.5707955228681107
1747606945.6847162,3.00000002684653,-0.78027264911075,1.5707967353379106
1747606945.7016115,3.0000000263607105,-0.7802726609050186,1.570795523075914
1747606945.7066116,3.000000026899463,-0.7802726489231244,1.570796735545714
1747606945.7135332,3.0000000264136437,-0.780272660717393,1.570795523283717
1747606945.7237923,3.0000000269523954,-0.7802726487354991,1.5707967357535169
1747606945.733953,3.0000000264665756,-0.7802726605297675,1.5707955234915203
1747606945.744238,3.000000027005327,-0.7802726485478736,1.5707967359613202
1747606945.7546465,3.000000026519507,-0.780272660342142,1.570795523699323
1747606945.7612894,3.0000000270582583,-0.780272648360248,1.5707967361691229
1747606945.7740548,3.0000000265724385,-0.7802726601545165,1.570795523907126
1747606945.7818837,3.00000002711119,-0.7802726481726224,1.5707967363769257
1747606945.7921555,3.0000000266253704,-0.7802726599668908,1.5707955241149296
1747606945.8031952,3.0000000271641216,-0.7802726479849968,1.570796736584729
1747606945.813476,3.000000026678302,-0.7802726597792652,1.5707955243227323
1747606945.8227558,3.000000027217053,-0.780272647797371,1.570796736792532
1747606945.8329542,3.0000000267312332,-0.7802726595916395,1.570795524530536
1747606945.8433876,3.000000027269985,-0.7802726476097455,1.5707967370003353
1747606945.8569584,3.0000000267841647,-0.7802726594040138,1.570795524738339
1747606945.862202,3.0000000273229164,-0.7802726474221198,1.5707967372081386
1747606945.8742754,3.0000000268370965,-0.7802726592163882,1.570795524946142
1747606945.8849444,3.000000027375848,-0.7802726472344943,1.5707967374159415
1747606945.899645,3.000000026890028,-0.7802726590287627,1.570795525153945
1747606945.9041002,3.0000000274287792,-0.7802726470468689,1.5707967376237442
1747606945.914312,3.0000000269429594,-0.7802726588411374,1.5707955253617483
1747606945.9237914,3.000000027481711,-0.7802726468592436,1.570796737831548
1747606945.9334774,3.0000000269958913,-0.7802726586535119,1.5707955255695514
1747606945.9429898,3.0000000275346426,-0.7802726466716181,1.5707967380393506
1747606945.9526858,3.0000000270488227,-0.7802726584658864,1.5707955257773547
1747606945.9630222,3.000000027587574,-0.7802726464839924,1.5707967382471537
1747606945.9728966,3.000000027101754,-0.7802726582782609,1.570795525985158
1747606945.9833276,3.0000000276405054,-0.7802726462963668,1.5707967384549568
1747606945.993504,3.0000000271546856,-0.7802726580906353,1.570795526192961
1747606946.0035946,3.0000000276934373,-0.7802726461087414,1.57079673866276
1747606946.0143194,3.0000000272076175,-0.7802726579030098,1.5707955264007643
1747606946.024145,3.0000000277463688,-0.7802726459211158,1.570796738870563
1747606946.032178,3.000000027260549,-0.780272657715384,1.5707955266085676
1747606946.0423615,3.0000000277993,-0.78027264573349,1.5707967390783661
1747606946.0526152,3.0000000273134804,-0.7802726575277583,1.5707955268163707
1747606946.0628433,3.000000027852232,-0.7802726455458643,1.5707967392861693
1747606946.0729184,3.0000000273664122,-0.7802726573401326,1.5707955270241736
1747606946.083096,3.0000000279051635,-0.7802726453582388,1.5707967394939724
1747606946.0984955,3.0000000274193437,-0.7802726571525072,1.570795527231977
1747606946.102253,3.000000027958095,-0.7802726451706132,1.5707967397017755
1747606946.1128929,3.000000027472275,-0.7802726569648815,1.5707955274397798
1747606946.1229293,3.0000000280110264,-0.7802726449829878,1.5707967399095786
1747606946.1337314,3.0000000275252066,-0.780272656777256,1.5707955276475833
1747606946.1433628,3.0000000280639583,-0.7802726447953621,1.5707967401173817
1747606946.1535256,3.0000000275781384,-0.7802726565896303,1.5707955278553862
1747606946.163732,3.0000000281168897,-0.7802726446077366,1.5707967403251843
1747606946.174116,3.00000002763107,-0.7802726564020049,1.5707955280631896
1747606946.184892,3.0000000281698216,-0.7802726444201111,1.570796740532988
1747606946.1928334,3.0000000276840026,-0.7802726562143795,1.5707955282709927
1747606946.2030387,3.0000000282227544,-0.7802726442324855,1.5707967407407906
1747606946.2132807,3.000000027736935,-0.780272656026754,1.570795528478796
1747606946.2235372,3.0000000282756862,-0.7802726440448602,1.5707967409485937
1747606946.2337859,3.000000027789867,-0.7802726558391283,1.5707955286865993
1747606946.241316,3.0000000283286177,-0.7802726438572345,1.5707967411563968
1747606946.2519245,3.0000000278427983,-0.7802726556515026,1.5707955288944022
1747606946.262853,3.000000028381549,-0.7802726436696088,1.5707967413642
1747606946.273526,3.0000000278957297,-0.780272655463877,1.5707955291022053
1747606946.2837803,3.000000028434481,-0.7802726434819833,1.570796741572003
1747606946.2989757,3.0000000279486616,-0.7802726552762514,1.5707955293100087
1747606946.3021107,3.0000000284874124,-0.7802726432943576,1.5707967417798065
1747606946.3122218,3.000000028001593,-0.7802726550886256,1.5707955295178115
1747606946.322521,3.000000028540344,-0.7802726431067321,1.5707967419876092
1747606946.3325202,3.0000000280545245,-0.7802726549010002,1.5707955297256149
1747606946.3431911,3.0000000285932753,-0.7802726429191065,1.5707967421954125
1747606946.3532975,3.0000000281074564,-0.7802726547133746,1.5707955299334182
1747606946.363695,3.000000028646207,-0.7802726427314811,1.5707967424032159
1747606946.3737183,3.000000028160388,-0.7802726545257491,1.5707955301412209
1747606946.3854084,3.0000000286991386,-0.7802726425438554,1.5707967426110185
1747606946.3963575,3.0000000282133192,-0.7802726543381237,1.5707955303490246
1747606946.4011042,3.00000002875207,-0.7802726423562301,1.5707967428188214
1747606946.4113,3.0000000282662507,-0.7802726541504984,1.5707955305568273
1747606946.4214828,3.000000028805002,-0.7802726421686046,1.5707967430266248
1747606946.4326527,3.0000000283191826,-0.7802726539628729,1.5707955307646304
1747606946.4421601,3.0000000288579334,-0.7802726419809792,1.5707967432344283
1747606946.4537,3.000000028372114,-0.7802726537752475,1.5707955309724335
1747606946.4637322,3.000000028910865,-0.7802726417933538,1.5707967434422312
1747606946.4741251,3.0000000284250454,-0.7802726535876217,1.5707955311802368
1747606946.4841619,3.0000000289637963,-0.780272641605728,1.5707967436500343
1747606946.4953969,3.000000028477977,-0.7802726533999962,1.5707955313880402
1747606946.502496,3.000000029016728,-0.7802726414181024,1.5707967438578372
1747606946.5134583,3.0000000285309087,-0.7802726532123705,1.5707955315958435
1747606946.523462,3.0000000290696596,-0.7802726412304768,1.5707967440656405
1747606946.5341501,3.00000002858384,-0.7802726530247449,1.5707955318036466
1747606946.5468383,3.000000029122591,-0.7802726410428511,1.5707967442734436
1747606946.5515869,3.0000000286367716,-0.7802726528371193,1.57079553201145
1747606946.5617523,3.000000029175523,-0.7802726408552256,1.5707967444812467
1747606946.575444,3.0000000286897035,-0.7802726526494937,1.5707955322192533
1747606946.5821924,3.0000000292284543,-0.7802726406676003,1.5707967446890496
1747606946.5925603,3.000000028742635,-0.7802726524618685,1.5707955324270562
1747606946.6041431,3.0000000292813858,-0.7802726404799749,1.5707967448968527
1747606946.6128922,3.0000000287955664,-0.7802726522742429,1.5707955326348593
1747606946.6230555,3.000000029334317,-0.7802726402923494,1.570796745104656
1747606946.6364157,3.000000028848498,-0.7802726520866173,1.5707955328426628
1747606946.6427078,3.000000029387249,-0.780272640104724,1.5707967453124594
1747606946.6519887,3.0000000289014297,-0.7802726518989918,1.5707955330504655
1747606946.6622431,3.0000000294401805,-0.7802726399170983,1.570796745520262
1747606946.6723287,3.0000000289543616,-0.7802726517113664,1.5707955332582688
1747606946.6831903,3.000000029493113,-0.7802726397294728,1.5707967457280654
1747606946.6990888,3.0000000290072943,-0.7802726515237406,1.5707955334660724
1747606946.7035356,3.000000029546045,-0.780272639541847,1.5707967459358685
1747606946.7142124,3.000000029060227,-0.780272651336115,1.5707955336738761
1747606946.7234683,3.000000029598978,-0.7802726393542214,1.5707967461436718
1747606946.7337499,3.000000029113159,-0.7802726511484894,1.5707955338816786
1747606946.7458527,3.0000000296519094,-0.7802726391665957,1.5707967463514747
1747606946.7555256,3.0000000291660904,-0.7802726509608637,1.570795534089482
1747606946.76267,3.000000029704841,-0.78027263897897,1.5707967465592778
1747606946.772128,3.000000029219022,-0.7802726507732379,1.5707955342972852
1747606946.7825446,3.0000000297577727,-0.7802726387913443,1.570796746767081
1747606946.7943568,3.0000000292719537,-0.7802726505856125,1.5707955345050881
1747606946.801321,3.000000029810704,-0.780272638603719,1.5707967469748847
1747606946.8146863,3.000000029324885,-0.7802726503979868,1.570795534712891
1747606946.8230789,3.0000000298636356,-0.7802726384160933,1.5707967471826874
1747606946.833125,3.0000000293778166,-0.7802726502103612,1.5707955349206946
1747606946.8431213,3.000000029916567,-0.7802726382284678,1.5707967473904902
1747606946.8531306,3.000000029430748,-0.7802726500227358,1.570795535128498
1747606946.8633966,3.000000029969499,-0.7802726380408425,1.5707967475982936
1747606946.8780382,3.00000002948368,-0.7802726498351105,1.5707955353363012
1747606946.8829043,3.0000000300224303,-0.7802726378532171,1.5707967478060967
1747606946.9009044,3.0000000295366114,-0.780272649647485,1.5707955355441043
1747606946.9046023,3.0000000300753618,-0.7802726376655915,1.5707967480139
1747606946.9116004,3.000000029589543,-0.7802726494598593,1.5707955357519074
1747606946.921356,3.0000000301282936,-0.7802726374779658,1.5707967482217027
1747606946.931741,3.0000000296424747,-0.7802726492722337,1.5707955359597108
1747606946.9421346,3.000000030181225,-0.7802726372903404,1.5707967484295062
1747606946.952541,3.000000029695406,-0.7802726490846081,1.5707955361675134
1747606946.9626522,3.0000000302341565,-0.7802726371027147,1.570796748637309
1747606946.9727678,3.0000000297483376,-0.7802726488969824,1.5707955363753172
1747606946.9856431,3.000000030287088,-0.7802726369150892,1.5707967488451124
1747606946.996879,3.000000029801269,-0.7802726487093569,1.5707955365831205
1747606947.0025957,3.00000003034002,-0.7802726367274634,1.5707967490529158
1747606947.012971,3.000000029854201,-0.7802726485217312,1.5707955367909237
1747606947.023251,3.0000000303929513,-0.7802726365398378,1.5707967492607184
1747606947.0337965,3.0000000299071323,-0.7802726483341056,1.570795536998727
1747606947.0447583,3.0000000304458827,-0.7802726363522122,1.5707967494685215
1747606947.0512996,3.0000000299600638,-0.7802726481464801,1.5707955372065296
1747606947.066363,3.000000030498814,-0.780272636164587,1.5707967496763249
1747606947.0732052,3.0000000300129956,-0.7802726479588546,1.5707955374143334
1747606947.0884502,3.000000030551746,-0.7802726359769614,1.5707967498841282
1747606947.1013336,3.000000030065927,-0.7802726477712293,1.570795537622136
1747606947.1025023,3.0000000306046775,-0.780272635789336,1.570796750091931
1747606947.1137106,3.0000000301188585,-0.7802726475836038,1.5707955378299399
1747606947.1266267,3.000000030657609,-0.7802726356017105,1.5707967502997344
1747606947.1376677,3.00000003017179,-0.7802726473959781,1.5707955380377425
1747606947.149772,3.0000000307105408,-0.7802726354140849,1.5707967505075378
1747606947.152666,3.000000030224722,-0.7802726472083528,1.570795538245546
1747606947.162644,3.000000030763472,-0.7802726352264594,1.5707967507153406
1747606947.1727808,3.0000000302776537,-0.7802726470207271,1.5707955384533492
1747606947.183162,3.0000000308164045,-0.7802726350388337,1.5707967509231442
1747606947.1933591,3.0000000303305865,-0.7802726468331014,1.5707955386611527
1747606947.2035556,3.0000000308693373,-0.780272634851208,1.5707967511309469
1747606947.2140803,3.0000000303835193,-0.7802726466454757,1.5707955388689556
1747606947.223726,3.00000003092227,-0.7802726346635823,1.5707967513387502
1747606947.2339745,3.0000000304364516,-0.78027264645785,1.570795539076759
1747606947.2447364,3.0000000309752015,-0.7802726344759566,1.570796751546553
1747606947.2515063,3.000000030489383,-0.7802726462702243,1.5707955392845623
1747606947.2617595,3.000000031028133,-0.7802726342883309,1.5707967517543564
1747606947.2719135,3.0000000305423145,-0.7802726460825986,1.5707955394923654
1747606947.282075,3.000000031081065,-0.7802726341007054,1.57079675196216
1747606947.2974958,3.0000000305952463,-0.7802726458949731,1.5707955397001683
1747606947.305026,3.0000000311339963,-0.78027263391308,1.5707967521699626
1747606947.3145196,3.0000000306481778,-0.7802726457073478,1.5707955399079716
1747606947.3229198,3.0000000311869277,-0.7802726337254546,1.5707967523777657
1747606947.3392615,3.000000030701109,-0.7802726455197224,1.570795540115775
1747606947.3446033,3.000000031239859,-0.7802726335378292,1.570796752585569
1747606947.353518,3.0000000307540406,-0.7802726453320968,1.5707955403235778
1747606947.3673644,3.000000031292791,-0.7802726333502037,1.5707967527933726
1747606947.3752344,3.0000000308069725,-0.7802726451444714,1.5707955405313816
1747606947.381688,3.0000000313457225,-0.7802726331625781,1.570796753001175
1747606947.3918605,3.000000030859904,-0.7802726449568458,1.5707955407391847
1747606947.4019248,3.000000031398654,-0.7802726329749525,1.5707967532089786
1747606947.4135783,3.0000000309128354,-0.7802726447692201,1.570795540946988
1747606947.4247274,3.000000031451586,-0.780272632787327,1.570796753416782
1747606947.4326446,3.0000000309657673,-0.7802726445815944,1.5707955411547907
1747606947.4427257,3.000000031504517,-0.7802726325997013,1.5707967536245846
1747606947.4532447,3.0000000310186987,-0.7802726443939688,1.5707955413625947
1747606947.4648905,3.0000000315574487,-0.7802726324120756,1.5707967538323875
1747606947.4743073,3.00000003107163,-0.7802726442063431,1.5707955415703978
1747606947.4841733,3.00000003161038,-0.7802726322244499,1.570796754040191
1747606947.499671,3.0000000311245616,-0.7802726440187175,1.5707955417782007
1747606947.505213,3.000000031663312,-0.7802726320368243,1.5707967542479946
1747606947.5117054,3.0000000311774935,-0.7802726438310918,1.570795541986004
1747606947.5227227,3.0000000317162434,-0.7802726318491986,1.5707967544557975
1747606947.5330348,3.000000031230425,-0.7802726436434662,1.5707955421938076
1747606947.5426116,3.000000031769175,-0.7802726316615731,1.5707967546636008
1747606947.5528684,3.0000000312833563,-0.7802726434558408,1.5707955424016107
1747606947.5630193,3.0000000318221063,-0.7802726314739478,1.5707967548714041
1747606947.5730734,3.0000000313362882,-0.7802726432682152,1.5707955426094138
1747606947.5845027,3.000000031875038,-0.7802726312863223,1.570796755079207
1747606947.5943637,3.0000000313892197,-0.78027264308059,1.5707955428172171
1747606947.6011758,3.0000000319279696,-0.7802726310986969,1.57079675528701
1747606947.6117563,3.000000031442151,-0.7802726428929645,1.5707955430250202
1747606947.622124,3.000000031980901,-0.7802726309110714,1.570796755494813
1747606947.6323109,3.0000000314950825,-0.7802726427053387,1.5707955432328236
1747606947.6422606,3.000000032033833,-0.7802726307234457,1.5707967557026166
1747606947.6524577,3.0000000315480144,-0.780272642517713,1.570795543440627
1747606947.6626751,3.0000000320867644,-0.78027263053582,1.57079675591042
1747606947.6729164,3.0000000316009463,-0.7802726423300875,1.57079554364843
1747606947.6892297,3.0000000321396967,-0.7802726303481944,1.570796756118223
1747606947.7007544,3.000000031653879,-0.7802726421424618,1.570795543856233
1747606947.7051895,3.0000000321926295,-0.7802726301605688,1.5707967563260263
1747606947.7132823,3.000000031706812,-0.7802726419548361,1.5707955440640369
1747606947.7216706,3.000000032245562,-0.7802726299729432,1.5707967565338292
1747606947.7320027,3.0000000317597446,-0.7802726417672107,1.5707955442718402
1747606947.7424026,3.000000032298494,-0.7802726297853175,1.570796756741632
1747606947.752363,3.000000031812676,-0.7802726415795851,1.5707955444796435
1747606947.7635932,3.0000000323514255,-0.7802726295976922,1.5707967569494352
1747606947.7736022,3.0000000318656075,-0.7802726413919595,1.5707955446874464
1747606947.7838006,3.0000000324043574,-0.7802726294100666,1.5707967571572388
1747606947.7959487,3.0000000319185394,-0.7802726412043337,1.5707955448952495
1747606947.8016613,3.000000032457289,-0.7802726292224409,1.570796757365042
1747606947.8120148,3.000000031971471,-0.7802726410167083,1.5707955451030524
1747606947.822053,3.0000000325102203,-0.7802726290348154,1.5707967575728448
1747606947.832317,3.0000000320244022,-0.7802726408290828,1.5707955453108562
1747606947.8472636,3.0000000325631517,-0.78027262884719,1.5707967577806485
1747606947.8528786,3.0000000320773337,-0.7802726406414575,1.5707955455186589
1747606947.8631876,3.0000000326160836,-0.7802726286595645,1.5707967579884516
1747606947.8748212,3.0000000321302656,-0.7802726404538317,1.5707955457264626
1747606947.883564,3.000000032669015,-0.7802726284719388,1.5707967581962552
1747606947.8999698,3.000000032183197,-0.7802726402662061,1.5707955459342657
1747606947.9039588,3.0000000327219465,-0.7802726282843132,1.570796758404058
1747606947.9139817,3.0000000322361284,-0.7802726400785804,1.5707955461420693
1747606947.924194,3.000000032774878,-0.7802726280966875,1.5707967586118607
1747606947.9309986,3.0000000322890603,-0.7802726398909549,1.5707955463498724
1747606947.9425871,3.00000003282781,-0.7802726279090618,1.5707967588196643
1747606947.9531698,3.0000000323419918,-0.780272639703329,1.5707955465576757
1747606947.9629345,3.0000000328807412,-0.7802726277214362,1.5707967590274672
1747606947.9732149,3.000000032394923,-0.7802726395157035,1.5707955467654788
1747606947.9848993,3.0000000329336727,-0.7802726275338107,1.5707967592352707
1747606947.996309,3.0000000324478546,-0.7802726393280778,1.5707955469732824
1747606948.0010064,3.0000000329866046,-0.780272627346185,1.5707967594430738
1747606948.0120683,3.0000000325007865,-0.7802726391404523,1.5707955471810857
1747606948.0222404,3.000000033039536,-0.7802726271585596,1.5707967596508774
1747606948.0327349,3.000000032553718,-0.7802726389528268,1.570795547388889
1747606948.0419,3.0000000330924674,-0.780272626970934,1.5707967598586803
1747606948.0519495,3.0000000326066494,-0.7802726387652014,1.570795547596692
1747606948.0620058,3.000000033145399,-0.7802726267833087,1.5707967600664836
1747606948.0722153,3.000000032659581,-0.7802726385775759,1.570795547804495
1747606948.0825126,3.0000000331983308,-0.7802726265956832,1.570796760274287
